model,trial,call,name,start_step,end_step,steps,targets,note,hindsight,eef_before,eef_after,gripper_before,gripper_after,command_xyz_distance_m,actual_xyz_distance_m,remaining_xyz_error_m,cube_xy_before,cube_xy_after,cube_bottom_before,cube_bottom_after,grasped_before,grasped_after,any_grasp_during,any_contact_during,bowl_distance_before,bowl_distance_after,wait_s
deepseek-v4.1-flash,2,14,move_to,514,593,79,"{""x"": -0.036, ""y"": 0.053, ""z"": 0.855, ""gripper"": 0}","The jaws are open around the block with small residual +x and +y offsets. I descend 3.6 cm so the pads straddle the block mid-height and close the gripper (latch-close, long execution) to capture it.",,"[-0.04653757250740508, 0.04600476841097114, 0.8911905975003761]","[-0.03859347125390155, 0.052219425226206935, 0.8592350496652794]",0.9837933077044527,0.01623336896624767,0.038337097526641176,0.03350951717793358,0.005027030514098679,"[-0.05103294284474735, 0.06104990558594986]","[-0.05103294284474735, 0.06104990558594986]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.21968612595648315,0.21968612595648315,203.70718812942505
deepseek-v4.1-flash,2,15,move_to,593,595,2,"{""x"": -0.036, ""y"": 0.062, ""z"": 0.838, ""gripper"": 0}","The pads met in the air just above the block top; the wrist view shows them at the block top corner. I descend 2 cm more so the pads straddle the block mid-height and close, with +1 cm y to center.",,"[-0.03859347125390155, 0.052219425226206935, 0.8592350496652794]","[-0.03775225787465011, 0.052610388800255224, 0.8572452357507356]",0.01623336896624767,0.014870752262516641,0.02352260764323241,0.0021954161063853683,0.02148521131483328,"[-0.05103294284474735, 0.06104990558594986]","[-0.05103294284474735, 0.06104990558594986]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.21968612595648315,0.21968612595648315,1197.8770842552185
deepseek-v4.1-flash,2,16,move_to,595,674,79,"{""x"": -0.036, ""y"": 0.062, ""z"": 0.838, ""gripper"": 1}","The gripper was already closed so the last command only nudged 2 mm. I reopen the jaws (latch change, long execution) and descend 1.9 cm so the open pads straddle the block at mid-height, ready for the capture close.",,"[-0.03775225787465011, 0.052610388800255224, 0.8572452357507356]","[-0.03385774737856134, 0.0630240433676657, 0.84286565368006]",0.014870752262516641,0.9930448756049963,0.02148521131483328,0.018176462636629614,0.0054141016657615615,"[-0.05103294284474735, 0.06104990558594986]","[-0.05031631184807778, 0.0762120370463013]",0.7997844891595659,0.798589795805074,False,False,False,True,0.21968612595648315,0.22369896204525558,69.19593787193298
deepseek-v4.1-flash,2,17,move_to,674,754,80,"{""x"": -0.0339, ""y"": 0.063, ""z"": 0.838, ""gripper"": 0}","The wrist view now shows the block top face centered between the two open pads, confirming the jaws straddle it. I close the gripper (latch-close, long execution) to capture the block, descending a final 5 mm.",,"[-0.03385774737856134, 0.0630240433676657, 0.84286565368006]","[-0.030655988456388443, 0.06320546495048336, 0.8415013102394967]",0.9930448756049963,0.5284825173922534,0.004865896536284793,0.003485054807350062,0.004777551688277883,"[-0.05031631184807778, 0.0762120370463013]","[-0.05145600178455491, 0.06286048699333538]",0.798589795805074,0.7986014105996504,False,True,True,True,0.22369896204525558,0.22060163534241758,114.72732901573181
deepseek-v4.1-flash,2,18,move_to,754,797,43,"{""x"": 0.35, ""y"": 0.03, ""z"": 1.3, ""gripper"": 0}","The gripper reading 0.53 shows the block is held. I command a large diagonal lift-and-traverse toward the bowl (+x, +z) with a far target to maximize executed steps while keeping the grip closed.",,"[-0.030655988456388443, 0.06320546495048336, 0.8415013102394967]","[0.2630292981476173, 0.0358219821785334, 1.1975644153967637]",0.5284825173922534,0.5280972682478604,0.596843893294039,0.46236548049203857,0.13450222098608627,"[-0.05145600178455491, 0.06286048699333538]","[0.2479282825621969, 0.03561455192262437]",0.7986014105996504,1.1479088293552029,True,True,True,True,0.22060163534241758,0.09486716599006659,30.40386724472046
deepseek-v4.1-flash,2,19,move_to,797,835,38,"{""x"": 0.16, ""y"": 0.02, ""z"": 0.95, ""gripper"": 1}","The block is still held (gripper 0.53) but the arm overshot past the bowl in x. I command it back to x=0.16 (the bowl center estimate), descending to z=0.95, and open the gripper (latch change forces a long execution) so the block releases above the bowl opening.",,"[0.2630292981476173, 0.0358219821785334, 1.1975644153967637]","[0.20115004804624337, 0.02413934377060645, 1.0191659693130042]",0.5280972682478604,0.9838756471617413,0.26861405616160494,0.1891864984568899,0.08058779021704737,"[0.2479282825621969, 0.03561455192262437]","[0.25236533737941813, 0.037249528403416624]",1.1479088293552029,0.7997844506462382,True,False,True,True,0.09486716599006659,0.09959358872683863,39.70141530036926
deepseek-v4.1-flash,2,20,move_to,835,900,65,"{""x"": 0.235, ""y"": 0.045, ""z"": 0.825, ""gripper"": 0}","Final call: the block was released just past the bowl and lies upright beside it. I descend the open jaws onto the block position and close (long latch execution) as a last recovery attempt, which may capture the block or nudge it toward the bowl opening.",,"[0.20115004804624337, 0.02413934377060645, 1.0191659693130042]","[0.21849576306597737, 0.037678404145043684, 0.8750575770680246]",0.9838756471617413,0.03320292141368983,0.19819538305634435,0.14577862909494443,0.053214252081175514,"[0.25236533737941813, 0.037249528403416624]","[0.25236534485178286, 0.037249541799942255]",0.7997844506462382,0.7997844891595659,False,False,False,False,0.09959358872683863,0.09959360066738432,229.96373009681702
deepseek-v4.1-flash,3,1,move_to,0,39,39,"{""z"": 0.93, ""gripper"": 1}","Front and side views show the red block and blue bowl on the table; the wrist view shows the block below the gripper, roughly centered. I open the gripper and descend from z=1.01 to z=0.93 to approach the block before fine alignment.",,"[-0.10366694327226517, -0.005567322928579982, 1.0113911584009505]","[-0.10387238330548149, -0.0066906603468772485, 0.9476330053380498]",0.520825,0.9916348717574984,0.08139115840095046,0.06376837911186754,0.017669945382323263,"[-0.05303516669225315, 0.011465598478518108]","[-0.05303516669225315, 0.011465598478518108]",0.81,0.7997844891595536,False,False,False,False,0.21334348407220383,0.21334348407220383,303.920028924942
deepseek-v4.1-flash,3,2,move_to,39,40,1,"{""x"": -0.0839}",The gripper is open at z=0.948 above the red block; the wrist view shows the block near the finger axis but slightly off. I nudge +2cm in x to calibrate how world x maps to the wrist image before centering on the block.,,"[-0.10387238330548149, -0.0066906603468772485, 0.9476330053380498]","[-0.10347091395688106, -0.006524140971094038, 0.9465139221342254]",0.9916348717574984,0.9919936507188223,0.019972383305481484,0.0012005222019850113,0.01960359020759297,"[-0.05303516669225315, 0.011465598478518108]","[-0.05303516669225315, 0.011465598478518108]",0.7997844891595536,0.7997844891595606,False,False,False,False,0.21334348407220383,0.21334348407220383,106.41781806945801
deepseek-v4.1-flash,3,3,move_to,40,42,2,"{""z"": 0.88}","The tiny x nudge barely moved the arm (1 step, ~0.4 mm), so horizontal corrections need bigger deltas. The wrist view shows the red block below the open gripper near the finger gap. I descend straight down to z=0.88 to get the fingers alongside the block before closing.",,"[-0.10347091395688106, -0.006524140971094038, 0.9465139221342254]","[-0.1024037548020838, -0.006907656603170044, 0.939640055842427]",0.9919936507188223,0.992665703465035,0.06651392213422536,0.006966774770238763,0.059650835482745176,"[-0.05303516669225315, 0.011465598478518108]","[-0.05303516669225315, 0.011465598478518108]",0.7997844891595606,0.7997844891595659,False,False,False,False,0.21334348407220383,0.21334348407220383,163.85150408744812
deepseek-v4.1-flash,3,4,move_to,42,45,3,"{""z"": 0.85}","The partial descent left the gripper at z=0.940 and the wrist view still shows the red block just below the finger gap, slightly left of center. The last small moves barely advanced, so I command a larger descent to z=0.85 expecting the planner to interpolate a long straight descent that brings the open fingers down alongside the block.",,"[-0.1024037548020838, -0.006907656603170044, 0.939640055842427]","[-0.10112418814584287, -0.007222819033731729, 0.9239764753275235]",0.992665703465035,0.9935695111599151,0.08964005584242707,0.015718917670509893,0.07398821203454706,"[-0.05303516669225315, 0.011465598478518108]","[-0.05303516669225315, 0.011465598478518108]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.21334348407220383,0.21334348407220383,272.92584705352783
deepseek-v4.1-flash,3,5,move_to,45,46,1,"{""y"": -0.03}","The wrist view shows the red block about 1 cm left of the finger gap center, so a straight descent would rub the block. I hold z and shift 3 cm in -y to calibrate how world y maps to the wrist image and to close part of that lateral offset.",,"[-0.10112418814584287, -0.007222819033731729, 0.9239764753275235]","[-0.10073146133076738, -0.008115608276239833, 0.9198572186029937]",0.9935695111599151,0.993845296695006,0.022777180966268268,0.004233152837472435,0.022272160008244488,"[-0.05303516669225315, 0.011465598478518108]","[-0.05303516669225315, 0.011465598478518108]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.21334348407220383,0.21334348407220383,199.38691091537476
deepseek-v4.1-flash,3,6,move_to,46,47,1,"{""z"": 0.88, ""gripper"": 1}","The wrist view shows the red block just below the open fingers, only about half a cm off the gap center. Earlier calls that included a gripper command ran a long settling sequence, so I repeat the open-gripper command together with a descent to z=0.88 to get a long run that brings the fingers down beside the block.",,"[-0.10073146133076738, -0.008115608276239833, 0.9198572186029937]","[-0.10089118893187417, -0.00845903417208654, 0.9166552130707184]",0.993845296695006,0.9941092592911409,0.03985721860299374,0.003224328407779726,0.03665716982409114,"[-0.05303516669225315, 0.011465598478518108]","[-0.05303516669225315, 0.011465598478518108]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.21334348407220383,0.21334348407220383,168.91982126235962
deepseek-v4.1-flash,3,7,move_to,47,127,80,"{""gripper"": 0}","The gripper is open at z=0.917 above the block. The only call that produced a long motion was the one that actually changed the gripper state, so I close the fingers in the air (nothing is between them yet) to test whether a real gripper change makes the controller run longer; I will reopen at grasp height.",,"[-0.10089118893187417, -0.00845903417208654, 0.9166552130707184]","[-0.10189643706217642, -0.007825562688254009, 0.917074239231971]",0.9941092592911409,0.016176735148538117,0.0,0.0012599177941910425,0.0012599177941910425,"[-0.05303516669225315, 0.011465598478518108]","[-0.05303516669225315, 0.011465598478518108]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.21334348407220383,0.21334348407220383,59.192914962768555
deepseek-v4.1-flash,3,8,move_to,127,206,79,"{""z"": 0.9, ""gripper"": 1}","Confirmed: a real gripper-state change makes the controller run a long sequence (the close ran 80 steps), while arm-only tweaks run only 1-3 steps. The fingers are closed at z=0.917. I now open them while descending to z=0.90 so the fingers spread fully in free space about 2-3 cm above the block.",,"[-0.10189643706217642, -0.007825562688254009, 0.917074239231971]","[-0.10224343185382648, -0.00880111682000926, 0.9031961100480779]",0.016176735148538117,0.983753277181228,0.017074239231970934,0.013916701509130745,0.0033596474054342663,"[-0.05303516669225315, 0.011465598478518108]","[-0.05303516669225315, 0.011465598478518108]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.21334348407220383,0.21334348407220383,111.3943178653717
deepseek-v4.1-flash,3,9,move_to,206,285,79,"{""x"": -0.106, ""y"": -0.005, ""z"": 0.848, ""gripper"": 0}","Fingers are fully open at z=0.903 with the red block visible between them, about half a cm left of the gap center. I close the gripper while descending to z=0.848, nudging x/y a few mm toward the block so the closing fingers arrive around it at grasp height.",,"[-0.10224343185382648, -0.00880111682000926, 0.9031961100480779]","[-0.10426203246665867, -0.004800421961818522, 0.8533384940805776]",0.983753277181228,0.016229284889193597,0.05545422308314966,0.050058587452556216,0.005617818223174834,"[-0.05303516669225315, 0.011465598478518108]","[-0.05303516669225315, 0.011465598478518108]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.21334348407220383,0.21334348407220383,166.81894493103027
deepseek-v4.1-flash,3,10,move_to,285,364,79,"{""z"": 0.92, ""gripper"": 1}","The close ran its full 80 steps but the gripper reads fully shut (0.016), so the block ended up outside the fingers - the grasper missed it, likely closing a bit high or slightly off laterally. I rise to z=0.92 while opening the fingers to reset for a cleaner second attempt.",,"[-0.10426203246665867, -0.004800421961818522, 0.8533384940805776]","[-0.10568128826122153, -0.005836913525586644, 0.9123074690244207]",0.016229284889193597,0.9838217509015036,0.06666150591942244,0.058995157493643154,0.007890730928273373,"[-0.05303516669225315, 0.011465598478518108]","[-0.05303516669225315, 0.011465598478518108]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.21334348407220383,0.21334348407220383,56.163466691970825
deepseek-v4.1-flash,3,11,move_to,364,443,79,"{""y"": 0.002, ""gripper"": 0}","Back up at z=0.912 with the fingers open. The wrist view shows the red block about one centimeter left of the finger gap center, so I use this closing run (which runs long) to shift +y by about a centimeter in the air above the block, re-centering the fingers over it.",,"[-0.10568128826122153, -0.005836913525586644, 0.9123074690244207]","[-0.10627912557024123, -0.000929769546012406, 0.9123295041158341]",0.9838217509015036,0.016218158963191617,0.007836913525586645,0.004943476209063942,0.0029902248387121753,"[-0.05303516669225315, 0.011465598478518108]","[-0.05303516669225315, 0.011465598478518108]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.21334348407220383,0.21334348407220383,33.4157829284668
